hold_year,supply_heating,price_per_area,property_year,sell_time,house_direction,latest_trade,house_used,area,elevator,building_structure,valid_area,price,payandtax,buildtime,trade_property,address,house_type,name,fitment,floor,building_type,household_num
满五年,集中供暖,31776,70年,2017-07-23,南,2009-06-09,普通住宅,97.56平米,暂无数据,钢混结构,87.99㎡,310,"首付93万 ,税费,13.8,万(仅供参考) ,详情",2002年建/板楼,商品房,"市南,新贵都",2室2厅1厨1卫,新贵都B（徐州路8号-24号）B区,精装,低楼层 (共7层),板楼,一梯两户
满五年,暂无数据,9353,50年,2016-10-12,南 北,2012-08-27,普通住宅,133.65平米,暂无数据,未知结构,暂无数据,125,"首付38万 ,税费,13.8,万(仅供参考) ,详情",2009年建,商品房,"黄岛,辛安",5室2厅1厨2卫,海尔幸福里,精装,高楼层 (共6层),,一梯两户
满五年,集中供暖,23278,70年,2017-08-19,南,2012-07-19,普通住宅,64.44平米,暂无数据,砖混结构,暂无数据,150,"首付45万 ,税费,13.8,万(仅供参考) ,详情",1995年建/板楼,商品房,"李沧,下王埠",2室1厅1厨1卫,虎山公寓,精装,低楼层 (共6层),板楼,一梯两户
满两年,集中供暖,23205,70年,2017-06-08,南,2014-09-06,普通住宅,90.5平米,有,钢混结构,暂无数据,210,"首付63万 ,税费,13.8,万(仅供参考) ,详情",2013年建/板楼,商品房,"李沧,世园会",2室2厅1厨1卫,万科生态城澜庭,其他,低楼层 (共25层),板楼,两梯四户
满五年,集中供暖,34584,70年,2017-08-04,南 北,2010-09-13,普通住宅,95.42平米,有,钢混结构,75.55㎡,330,"首付99万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"崂山,汽车东站",2室2厅1厨1卫,青建尚东区,其他,中楼层 (共23层),板楼,一梯三户
满两年,集中供暖,25532,70年,2017-08-19,南 北,2014-08-14,普通住宅,282平米,有,钢混结构,231㎡,720,"首付216万 ,税费,13.8,万(仅供参考) ,详情",2012年建/塔楼,商品房,"市北,海泊河",4室2厅1厨3卫,中海紫御观邸,其他,低楼层 (共30层),塔楼,两梯两户
满五年,集中供暖,42949,50年,2017-07-26,南 北,2006-09-12,普通住宅,137.14平米,有,钢混结构,116.33㎡,589,"首付177万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板塔结合,商品房,"崂山,麦岛",3室2厅1厨2卫,金光都市名家,精装,中楼层 (共20层),板塔结合,两梯四户
满五年,集中供暖,27046,70年,2017-07-14,南,2011-03-17,普通住宅,117.95平米,有,钢混结构,90.86㎡,319,"首付96万 ,税费,13.8,万(仅供参考) ,详情",2007年建/板塔结合,商品房,"市北,中央CBD",3室2厅1厨2卫,万达39克拉,其他,中楼层 (共30层),板塔结合,两梯四户
满五年,集中供暖,25047,70年,2017-09-24,南,2008-09-30,普通住宅,63.88平米,有,钢混结构,48.12㎡,160,"首付48万 ,税费,13.8,万(仅供参考) ,详情",2007年建/板楼,商品房,"市南,远洋广场",1室1厅1厨1卫,中环国际广场,其他,中楼层 (共30层),板楼,三梯十一户
满五年,集中供暖,22380,70年,2017-06-12,南,2012-03-01,普通住宅,84.9平米,有,钢混结构,暂无数据,190,"首付57万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"市北,大沙路",2室1厅1厨1卫,保利百合花园,其他,中楼层 (共28层),板楼,两梯五户
满五年,集中供暖,37521,70年,2017-08-10,南 北,2008-08-29,普通住宅,143.92平米,有,钢混结构,暂无数据,540,"首付162万 ,税费,13.8,万(仅供参考) ,详情",2005年建/板楼,商品房,"市南,湛山",3室2厅1厨2卫,海信慧园二期,其他,低楼层 (共29层),板楼,两梯三户
满两年,集中供暖,18230,50年,2017-04-03,南 北,2015-04-13,普通住宅,130.56平米,有,钢混结构,102.13㎡,238,"首付72万 ,税费,13.8,万(仅供参考) ,详情",2016年建/板楼,商品房,"黄岛,薛家岛",3室2厅1厨2卫,海信阳光里,其他,低楼层 (共30层),板楼,两梯四户
未满两年,集中供暖,38030,70年,2017-10-17,南 北,2017-11-11,普通住宅,120.96平米,有,钢混结构,100㎡,460,"首付138万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"市南,天山银海",3室1厅1厨1卫,天山华庭,其他,低楼层 (共6层),板楼,一梯两户
满五年,自供暖,11903,50年,2017-07-26,东,2010-09-16,普通住宅,67.21平米,有,钢混结构,51.6㎡,80,"首付24万 ,税费,13.8,万(仅供参考) ,详情",2008年建/板楼,商品房,"黄岛,唐岛湾",1室1厅1厨1卫,千禧龙花园,精装,中楼层 (共21层),板楼,四梯三十五户
满五年,集中供暖,22399,70年,2017-10-11,南,1980-01-01,普通住宅,49.11平米,暂无数据,砖混结构,43.85㎡,110,"首付33万 ,税费,13.8,万(仅供参考) ,详情",1987年建/板楼,商品房,"市南,镇江路",2室0厅1厨1卫,镇江路,简装,中楼层 (共6层),板楼,一梯三户
满五年,集中供暖,24957,70年,2017-07-25,南 北,2008-10-22,普通住宅,92.96平米,暂无数据,钢混结构,84.3㎡,232,"首付70万 ,税费,13.8,万(仅供参考) ,详情",2004年建/板楼,商品房,"市南,天山银海",2室1厅1厨1卫,海牛新村,精装,中楼层 (共8层),板楼,一梯三户
满五年,集中供暖,34723,70年,2017-09-20,东南,2012-05-31,普通住宅,108平米,有,钢混结构,84.06㎡,375,"首付113万 ,税费,13.8,万(仅供参考) ,详情",2011年建/板楼,商品房,"市北,新都心",3室2厅1厨1卫,万科城东京街区,精装,低楼层 (共23层),板楼,两梯四户
满两年,集中供暖,31158,70年,2017-09-10,南 北,2013-06-18,普通住宅,95平米,有,钢混结构,73㎡,296,"首付89万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"市南,中央CBD",2室1厅1厨1卫,锦绣华城一期,其他,高楼层 (共28层),板楼,两梯三户
满五年,集中供暖,30027,70年,2017-07-30,南,2011-09-28,普通住宅,89.92平米,有,钢混结构,74.74㎡,270,"首付81万 ,税费,13.8,万(仅供参考) ,详情",2011年建/板楼,商品房,"市北,北岭",3室2厅1厨1卫,万科金色城品,精装,中楼层 (共9层),板楼,一梯两户
满两年,集中供暖,19336,70年,2017-10-12,南,2015-08-21,普通住宅,66.2平米,有,钢混结构,53.27㎡,128,"首付39万 ,税费,13.8,万(仅供参考) ,详情",2007年建/板楼,商品房,"李沧,下王埠",1室1厅1厨1卫,百通馨苑六区,其他,低楼层 (共13层),板楼,一梯三户
满五年,集中供暖,20915,70年,2017-03-13,南 北,2010-02-02,普通住宅,54.03平米,暂无数据,砖混结构,48.49㎡,113,"首付34万 ,税费,13.8,万(仅供参考) ,详情",1991年建/板楼,已购公房,"市北,错埠岭",2室1厅1厨1卫,东莞路,其他,低楼层 (共7层),板楼,一梯三户
满两年,集中供暖,19504,70年,2017-07-13,南 北,2014-01-07,普通住宅,92.29平米,有,钢混结构,暂无数据,180,"首付54万 ,税费,13.8,万(仅供参考) ,详情",2011年建/板楼,商品房,"李沧,下王埠",3室1厅1厨1卫,春和景明一期,其他,高楼层 (共19层),板楼,两梯三户
满五年,集中供暖,28225,70年,2017-07-14,南 北,2011-08-01,普通住宅,116.92平米,有,钢混结构,暂无数据,330,"首付99万 ,税费,13.8,万(仅供参考) ,详情",2001年建/板楼,商品房,"市南,新贵都",3室1厅1厨2卫,新贵都一期,其他,中楼层 (共13层),板楼,两梯四户
满五年,集中供暖,22584,70年,2017-08-31,南,2005-07-06,普通住宅,88.56平米,暂无数据,钢混结构,78.36㎡,200,"首付60万 ,税费,13.8,万(仅供参考) ,详情",2003年建/板楼,商品房,"市北,北岭",2室2厅1厨1卫,中庭山景,精装,中楼层 (共5层),板楼,一梯两户
满五年,集中供暖,10345,50年,2017-09-17,南 北,2007-12-31,普通住宅,127.61平米,暂无数据,钢混结构,119㎡,132,"首付40万 ,税费,13.8,万(仅供参考) ,详情",2007年建/板楼,商品房,"黄岛,保税区",3室2厅1厨2卫,长城花园B组团,其他,中楼层 (共7层),板楼,一梯两户
满五年,集中供暖,28659,70年,2017-04-16,南 北,2006-07-25,普通住宅,160.51平米,有,钢混结构,127.5㎡,460,"首付138万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"市南,新贵都",4室1厅1厨2卫,新贵都帝区,简装,低楼层 (共13层),板楼,一梯两户
满两年,集中供暖,19026,70年,2017-07-09,南 北,2012-12-25,普通住宅,97.24平米,有,钢混结构,77.6㎡,185,"首付56万 ,税费,13.8,万(仅供参考) ,详情",2012年建/板楼,商品房,"黄岛,石油大学",2室2厅1厨1卫,海怡湾畔,其他,中楼层 (共13层),板楼,一梯三户
满五年,集中供暖,28059,70年,2017-04-22,南 北,2007-04-10,普通住宅,103平米,暂无数据,钢混结构,91.28㎡,289,"首付87万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"市北,合肥路佳世客",3室1厅1厨1卫,四季景园,其他,高楼层 (共6层),板楼,一梯两户
满五年,集中供暖,40130,70年,2017-09-04,南 北,2005-10-09,普通住宅,108.4平米,暂无数据,钢混结构,95.55㎡,435,"首付131万 ,税费,13.8,万(仅供参考) ,详情",2004年建/板楼,商品房,"市北,同安路",4室2厅1厨2卫,湖光山色,精装,高楼层 (共6层),板楼,一梯三户
满两年,集中供暖,33537,70年,2017-07-12,南,2015-02-05,普通住宅,91.84平米,有,钢混结构,73.22㎡,308,"首付93万 ,税费,13.8,万(仅供参考) ,详情",2011年建/板楼,商品房,"崂山,颐中体育场",2室2厅1厨1卫,恒易慧心园,其他,中楼层 (共19层),板楼,一梯两户
满两年,集中供暖,25778,70年,2017-05-20,西南,2014-07-28,普通住宅,90平米,有,钢混结构,暂无数据,232,"首付70万 ,税费,13.8,万(仅供参考) ,详情",2008年建/板塔结合,商品房,"市北,中央CBD",3室1厅1厨2卫,万达39克拉,其他,中楼层 (共31层),板塔结合,两梯五户
满两年,集中供暖,18685,70年,2017-10-09,南,2013-03-25,普通住宅,80.28平米,有,钢混结构,暂无数据,150,"首付45万 ,税费,13.8,万(仅供参考) ,详情",2012年建/板楼,商品房,"黄岛,石油大学",2室2厅1厨1卫,海怡湾畔,其他,低楼层 (共13层),板楼,一梯三户
满两年,集中供暖,13059,70年,2017-02-19,南 西 北,2012-12-20,普通住宅,291平米,暂无数据,钢混结构,237.83㎡,380,"首付114万 ,税费,13.8,万(仅供参考) ,详情",2008年建/板楼,商品房,"黄岛,金沙滩",6室3厅2厨3卫,金星滨海花园,其他,低楼层 (共6层),板楼,一梯两户
满两年,集中供暖,32660,70年,2017-09-28,南 北,2013-12-08,普通住宅,82.67平米,暂无数据,钢混结构,73.16㎡,270,"首付81万 ,税费,13.8,万(仅供参考) ,详情",2002年建/板楼,商品房,"市南,大尧",2室1厅1厨1卫,逍遥花园,其他,高楼层 (共6层),板楼,一梯两户
满五年,集中供暖,14322,70年,2017-06-10,南,2010-03-22,普通住宅,90.77平米,有,钢混结构,77.22㎡,130,"首付39万 ,税费,13.8,万(仅供参考) ,详情",2011年建/板楼,商品房,"黄岛,积米崖",2室2厅1厨1卫,昆泉天籁村,其他,中楼层 (共18层),板楼,两梯四户
满两年,集中供暖,33373,50年,2017-04-10,南 北,2013-05-02,普通住宅,94.39平米,有,钢混结构,暂无数据,315,"首付95万 ,税费,13.8,万(仅供参考) ,详情",2011年建/板楼,商品房,"崂山,崂山CBD",2室2厅1厨1卫,恩马文景园,其他,中楼层 (共30层),板楼,一梯两户
满五年,集中供暖,12348,70年,2017-04-06,南 北,2010-03-31,普通住宅,115平米,暂无数据,钢混结构,11.69㎡,142,"首付43万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"黄岛,积米崖",3室2厅1厨1卫,德惠小区东区,其他,中楼层 (共6层),板楼,一梯两户
满五年,集中供暖,26088,70年,2017-10-19,南 北,2002-12-20,普通住宅,90.08平米,暂无数据,钢混结构,80.22㎡,235,"首付71万 ,税费,13.8,万(仅供参考) ,详情",2000年建/板楼,经济适用房,"李沧,书院路",4室2厅1厨2卫,百通花园,其他,高楼层 (共5层),板楼,一梯两户
满五年,集中供暖,48784,50年,2017-10-13,南 北,2011-11-24,普通住宅,153.74平米,暂无数据,钢混结构,140.83㎡,750,"首付225万 ,税费,13.8,万(仅供参考) ,详情",2000年建/板楼,商品房,"崂山,汽车东站",3室2厅1厨2卫,鸿泰雅园,其他,高楼层 (共4层),板楼,一梯两户
满五年,集中供暖,23849,70年,2017-10-08,南 西,2007-02-28,普通住宅,48.64平米,暂无数据,钢混结构,暂无数据,116,"首付35万 ,税费,13.8,万(仅供参考) ,详情",1989年建/板楼,商品房,"市北,大港小港",2室0厅1厨1卫,内蒙古路,简装,低楼层 (共7层),板楼,一梯六户
满五年,集中供暖,7582,70年,2017-09-26,南 北,2010-12-03,普通住宅,65.95平米,暂无数据,砖混结构,暂无数据,50,"首付15万 ,税费,13.8,万(仅供参考) ,详情",未知年建/板楼,商品房,"黄岛,辛安",3室1厅1厨1卫,世纪新村,简装,高楼层 (共7层),板楼,一梯两户
满五年,集中供暖,33572,50年,2017-09-09,南,2009-09-01,普通住宅,70平米,有,钢混结构,58.36㎡,235,"首付71万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"崂山,颐中体育场",1室1厅1厨1卫,鲁信长春花园,精装,高楼层 (共18层),板楼,两梯四户
满五年,集中供暖,11451,50年,2017-10-21,南 北,2010-05-27,普通住宅,131平米,暂无数据,钢混结构,115.59㎡,150,"首付45万 ,税费,13.8,万(仅供参考) ,详情",2008年建/板楼,商品房,"黄岛,香江路",3室2厅1厨1卫,江山路西小区C组团,其他,高楼层 (共7层),板楼,一梯两户
满五年,集中供暖,24318,70年,2017-10-16,南 北,2002-10-29,普通住宅,90.47平米,暂无数据,砖混结构,80.32㎡,220,"首付66万 ,税费,13.8,万(仅供参考) ,详情",2001年建/板楼,商品房,"市北,海泊河",3室1厅1厨1卫,和平花园北区,其他,中楼层 (共6层),板楼,一梯两户
满五年,集中供暖,25384,70年,2017-10-15,南,2008-11-10,普通住宅,78.79平米,有,钢混结构,64.3㎡,200,"首付60万 ,税费,13.8,万(仅供参考) ,详情",2002年建/板楼,商品房,"市南,新贵都",2室1厅1厨1卫,新贵都D（南京路78号-98号）D区,其他,高楼层 (共26层),板楼,两梯八户
满两年,集中供暖,20655,70年,2017-10-14,南,2014-10-11,普通住宅,89.57平米,有,钢混结构,暂无数据,185,"首付56万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"李沧,东李",2室1厅1厨1卫,和达和城,其他,中楼层 (共23层),板楼,两梯四户
满五年,集中供暖,22771,70年,2017-10-19,南 北,2010-10-06,普通住宅,52.7平米,暂无数据,砖混结构,暂无数据,120,"首付36万 ,税费,13.8,万(仅供参考) ,详情",1998年建/板楼,商品房,"李沧,书院路",2室1厅1厨1卫,建安小区,其他,低楼层 (共7层),板楼,一梯两户
满两年,集中供暖,23346,70年,2017-10-17,南 北,2015-07-06,普通住宅,93.38平米,有,钢混结构,76.66㎡,218,"首付66万 ,税费,13.8,万(仅供参考) ,详情",2014年建/板楼,商品房,"李沧,老鸦岭",3室1厅1厨1卫,山河城二期-伴山银河,其他,高楼层 (共11层),板楼,一梯两户
满五年,集中供暖,25619,70年,2017-10-15,南,2012-10-11,普通住宅,68.31平米,暂无数据,钢混结构,63.29㎡,175,"首付53万 ,税费,13.8,万(仅供参考) ,详情",1992年建/板楼,已购公房,"市南,辛家庄",2室1厅1厨1卫,江西路（市南东区）,其他,低楼层 (共6层),板楼,一梯三户
满两年,集中供暖,22450,70年,2017-10-13,南,2014-06-17,普通住宅,89.98平米,有,钢混结构,暂无数据,202,"首付61万 ,税费,13.8,万(仅供参考) ,详情",2013年建/板楼,商品房,"李沧,世园会",2室2厅1厨1卫,万科生态城澜庭,其他,中楼层 (共28层),板楼,两梯四户
满五年,集中供暖,26983,70年,2017-10-08,南 北,2003-07-18,普通住宅,140.83平米,暂无数据,砖混结构,127.71㎡,380,"首付114万 ,税费,13.8,万(仅供参考) ,详情",1999年建/板楼,商品房,"市南,大尧",3室1厅1厨1卫,欣宇花园,其他,低楼层 (共7层),板楼,一梯两户
满两年,集中供暖,32339,70年,2017-10-19,南 北,2015-10-19,普通住宅,108.23平米,有,钢混结构,82.17㎡,350,"首付105万 ,税费,13.8,万(仅供参考) ,详情",2012年建/板楼,商品房,"崂山,北村",2室1厅1厨1卫,鲁信含章花园,其他,高楼层 (共30层),板楼,两梯四户
满五年,集中供暖,25274,70年,2017-10-17,南,2003-10-04,普通住宅,83.09平米,有,钢混结构,70㎡,210,"首付63万 ,税费,13.8,万(仅供参考) ,详情",2002年建/板楼,商品房,"市南,新贵都",2室1厅1厨1卫,新贵都D（南京路78号-98号）D区,其他,高楼层 (共26层),板楼,两梯八户
满五年,集中供暖,30732,70年,2017-09-19,南,2002-11-26,普通住宅,94.04平米,暂无数据,砖混结构,87.06㎡,289,"首付87万 ,税费,13.8,万(仅供参考) ,详情",1997年建/板楼,已购公房,"市南,辛家庄",3室1厅1厨1卫,长汀路1号,其他,中楼层 (共6层),板楼,一梯三户
满五年,集中供暖,29926,70年,2017-10-17,南 北,2010-10-08,普通住宅,120.3平米,有,钢混结构,93.81㎡,360,"首付108万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"市北,同安路",3室2厅1厨1卫,枕海山庄,其他,低楼层 (共22层),板楼,两梯三户
满五年,集中供暖,18776,70年,2017-08-05,南 北,2004-03-04,普通住宅,73.5平米,暂无数据,钢混结构,暂无数据,138,"首付42万 ,税费,13.8,万(仅供参考) ,详情",1995年建/板楼,商品房,"李沧,枣儿山",2室1厅1厨1卫,福岛小区,简装,中楼层 (共8层),板楼,一梯三户
满五年,集中供暖,18223,70年,2017-05-30,南,2009-04-07,普通住宅,66.95平米,暂无数据,钢混结构,59.04㎡,122,"首付37万 ,税费,13.8,万(仅供参考) ,详情",2007年建/板楼,商品房,"李沧,十梅庵",1室1厅1厨1卫,帝都嘉园,精装,低楼层 (共6层),板楼,一梯两户
满五年,集中供暖,29941,70年,2017-08-04,南,2012-02-27,普通住宅,86.84平米,有,钢混结构,71.47㎡,260,"首付78万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,经济适用房,"市北,错埠岭",2室2厅1厨1卫,新岭花园三期,精装,低楼层 (共18层),板楼,两梯四户
满五年,集中供暖,20365,70年,2017-05-06,南 北,2011-02-15,普通住宅,51.56平米,暂无数据,砖混结构,46.83㎡,105,"首付32万 ,税费,13.8,万(仅供参考) ,详情",1991年建/板楼,已购公房,"市北,错埠岭",2室0厅1厨1卫,东莞路,简装,高楼层 (共7层),板楼,一梯两户
